ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
578c0c682a96828d54c598d8f656ab3fc0ec090027a46637c7d0790499db36aa,https://www.snap.com/political-ads/asset/57432a5e9274533eeeecc4bf1bc856fa4e8208ee3cc16d6f2e9cc9580348aed9?mediaType=mp4,SEK,2089,9158,2022/08/22 07:00:59Z,2022/09/11 21:59:59Z,Reform Society,"Kungsgatan 18,Stockholm,111 35,SE",Hands off,RFSU,,,,,,18-35,sweden,,,,,,,,,,,,,"Political News Watchers,Parents & Family-Focused,Philanthropists,Wellness & Healthy Lifestyle",,,,,,,web_view_url:https://handsoff.rfsu.se/?utm_source=Snapchat&utm_medium=cpm&utm_campaign=Valkampanj2022&utm_id=60375
c0cdc3e0d9b4e81fc6ed46349a50501b6559a4871746df6e1b7829287f14a6c3,https://www.snap.com/political-ads/asset/f8b9f2f8f908b023ee0080dee93840fb25da44bdd689fb16ff18d6898f5d2bff?mediaType=mp4,SEK,6550,6131,2022/08/01 05:00:44Z,2022/08/07 21:59:00Z,Reform Society,"Kungsgatan 18,Stockholm,111 35,SE",Hands off,RFSU,,,,,,18+,sweden,Stockholms Lan,,,,,,,,,,,,"Political News Watchers,Parents & Family-Focused,Philanthropists,Wellness & Healthy Lifestyle",,Provided by Advertiser,,,,,web_view_url:https://handsoff.rfsu.se/
9c24eec1a3d9347fc78eecdde9d702b49c26277b864f53bb4cfbb1f94b40864a,https://www.snap.com/political-ads/asset/184d5321d4b26bfaf383add24d18fe6e20ae634053ac08b3ec2d6ecc7a6a48fe?mediaType=mp4,SEK,650,2652,2022/08/22 07:00:59Z,2022/09/11 21:59:59Z,Reform Society,"Kungsgatan 18,Stockholm,111 35,SE",Hands off,RFSU,,,,,,18-35,sweden,,,,,,,,,,,,,"Political News Watchers,Parents & Family-Focused,Philanthropists,Wellness & Healthy Lifestyle",,,,,,,web_view_url:https://handsoff.rfsu.se/?utm_source=Snapchat&utm_medium=cpm&utm_campaign=Valkampanj2022&utm_id=60375
e4003e2caa2a33357b41301f06e0651b0ffb44f2bf0f8bddef6a6e88305624da,https://www.snap.com/political-ads/asset/e079a3f93e1075a8265f419e6056458b4e3e59feadfd9cf7d6c8fcdf04e171b8?mediaType=mp4,SEK,581,1693,2022/08/22 07:00:59Z,2022/09/11 21:59:59Z,Reform Society,"Kungsgatan 18,Stockholm,111 35,SE",Hands off,RFSU,,,,,,18-35,sweden,,,,,,,,,,,,,"Political News Watchers,Parents & Family-Focused,Philanthropists,Wellness & Healthy Lifestyle",,,,,,,web_view_url:https://handsoff.rfsu.se/?utm_source=Snapchat&utm_medium=cpm&utm_campaign=Valkampanj2022&utm_id=60375
f9f3f38c25c227367f8d5949d7da62ad5ea94fb63f4e64eaa22d27a7c395b43a,https://www.snap.com/political-ads/asset/703488a338d5de6fa1e15157de79bca1885a60b1a5225acbdf9f149044669c8a?mediaType=mp4,SEK,482,499,2022/08/01 05:00:44Z,2022/08/07 21:59:00Z,Reform Society,"Kungsgatan 18,Stockholm,111 35,SE",Hands off,RFSU,,,,,,18+,sweden,Stockholms Lan,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://handsoff.rfsu.se/
1b76194e88d8fe62f9f2896aef8dbe1ae9e6cf1ac3a0e3a264cc610de940b935,https://www.snap.com/political-ads/asset/165077cdf89d4f2b71fb4299fd3837881047d405c0ce123f196c5fce0d3fc4c3?mediaType=png,USD,373,5193,2022/11/02 18:06:22Z,2022/11/09 05:59:00Z,Veracity Media,US,Patrick Burke,Friends of Patrick Burke,,,,,,18+,united states,,,,,,,,,"14075,14127,14170,14203,14204,14206,14210,14218,14219,14220,14224",,,,,,Provided by Advertiser,,,,,
6d4e52a8a32b6d4b913fefd1b744e9e9e71f6e625e85f5e5a79749f714ba0357,https://www.snap.com/political-ads/asset/53bf16d32c0f238f2615a493ba9539f4b451c440066051a3badcb7bb99793592?mediaType=png,CAD,7,133,2022/09/27 15:36:51Z,2022/09/29 22:00:00Z,Cossette Media Inc,"P.O. Box. 11613, Succ. Centre-ville,Montreal,H3C5V9,CA",BVEE,Élection Québec,,,,,,18+,canada,,,,,"latitude 46.78094190346454;longitude -71.27570860053393;radius 1.2,latitude 45.503234500000005;longitude -73.6161915;radius 0.83,latitude 48.41898540569562;longitude -71.05210164335934;radius 0.46,latitude 45.905751;longitude -72.466871;radius 0.5,latitude 45.558723;longitude -73.720895;radius 0.5,latitude 45.525335;longitude -73.522688;radius 0.5,latitude 48.452869;longitude -68.512667;radius 0.5,latitude 45.364365;longitude -71.845291;radius 1.0,latitude 45.774787111284695;longitude -74.00303108090974;radius 0.2,latitude 45.378801;longitude -71.9276185;radius 1.0,latitude 46.350188;longitude -72.575704;radius 1.0,latitude 45.50463675;longitude -73.5763445;radius 0.5,latitude 46.813439;longitude -71.22535;radius 0.1,latitude 48.093045;longitude -77.787959;radius 0.5,latitude 48.099359510148275;longitude -77.78560610535139;radius 0.2,latitude 45.53718572536292;longitude -73.67529078863983;radius 0.4,latitude 45.512027;longitude -73.6721235;radius 0.5,latitude 45.516475949902286;longitude -73.676269631937;radius 0.3,latitude 45.60205;longitude -73.541673;radius 0.3,latitude 45.639045;longitude -74.350732;radius 0.5,latitude 46.061593;longitude -71.943022;radius 0.7,latitude 46.1310090465565;longitude -70.66125097057024;radius 0.7,latitude 45.25231407066326;longitude -74.13281945417003;radius 0.3,latitude 45.207984145453025;longitude -72.77192851973453;radius 0.7,latitude 46.379239;longitude -72.523315;radius 0.5,latitude 45.48241005090486;longitude -75.68398698154286;radius 0.3,latitude 46.863819;longitude -71.25589;radius 0.3,latitude 46.86134;longitude -71.261717;radius 0.4,latitude 45.344527;longitude -73.76787;radius 0.3,latitude 45.361971;longitude -73.732479;radius 0.1,latitude 46.836284;longitude -71.344867;radius 0.1,latitude 48.42315;longitude -71.052158;radius 0.3,latitude 48.420308;longitude -71.061953;radius 0.1,latitude 47.36756290255897;longitude -70.04052391059727;radius 0.1,latitude 45.488967;longitude -73.641429;radius 0.1,latitude 45.882114;longitude -72.49141;radius 0.1,latitude 50.227074;longitude -66.354666;radius 0.5,latitude 50.222464;longitude -66.363319;radius 0.1,latitude 48.834178;longitude -64.484948;radius 0.4,latitude 45.3992235597224;longitude -72.72999868671795;radius 0.2,latitude 45.380672;longitude -72.745186;radius 0.2,latitude 45.642461;longitude -73.842063;radius 0.5,latitude 45.550841;longitude -73.5543;radius 0.3,latitude 45.447611;longitude -75.736732;radius 0.1,latitude 45.4517;longitude -75.764789;radius 0.6,latitude 45.422472;longitude -75.738186;radius 0.4,latitude 45.428426;longitude -75.738307;radius 0.3,latitude 45.459292;longitude -75.769802;radius 0.4,latitude 45.40383;longitude -73.94322;radius 0.5,latitude 46.829931;longitude -71.227765;radius 0.3,latitude 46.786704;longitude -71.286959;radius 0.4,latitude 45.877622;longitude -72.501914;radius 0.2,latitude 45.87392496626654;longitude -72.50275733025128;radius 0.5,latitude 46.032397;longitude -73.421298;radius 0.5,latitude 46.02699;longitude -73.435402;radius 0.3,latitude 46.035837;longitude -73.457556;radius 0.5,latitude 48.41763;longitude -71.223274;radius 0.3,latitude 48.405822;longitude -71.247736;radius 0.3,latitude 46.558811;longitude -75.505422;radius 0.1,latitude 46.560616;longitude -75.507747;radius 0.1,latitude 48.545072;longitude -71.654551;radius 0.4,latitude 45.615831;longitude -73.609348;radius 0.7,latitude 45.493857;longitude -73.5087;radius 0.2,latitude 45.516351;longitude -73.52039;radius 0.2,latitude 45.40369;longitude -73.50457;radius 0.1,latitude 45.828739;longitude -73.420872;radius 0.3,latitude 45.530588;longitude -73.621045;radius 0.1,latitude 45.57175382011434;longitude -73.70268734630666;radius 0.2,latitude 46.574297;longitude -72.734012;radius 0.3,latitude 46.564126;longitude -72.7528;radius 0.3,latitude 45.711242;longitude -73.941883;radius 0.4,latitude 46.81799272408378;longitude -71.15064320430564;radius 0.4,latitude 46.80343488859958;longitude -71.17297825692857;radius 0.1,latitude 46.734431123665104;longitude -71.2669357230891;radius 0.1,latitude 46.79285299433772;longitude -71.16162515353274;radius 0.1,latitude 46.098457;longitude -71.324492;radius 0.3,latitude 46.736868;longitude -71.399553;radius 0.2,latitude 45.422806;longitude -73.61201;radius 0.1,latitude 45.436573;longitude -73.605819;radius 0.5,latitude 45.442041;longitude -73.711948;radius 0.2,latitude 48.840704;longitude -67.497451;radius 0.2,latitude 45.550873;longitude -73.632807;radius 0.2,latitude 45.5517595;longitude -73.6423275;radius 0.3,latitude 45.540622;longitude -73.578495;radius 0.2,latitude 45.530087;longitude -73.593674;radius 0.2,latitude 45.523793;longitude -73.586381;radius 0.1,latitude 45.599815;longitude -73.65253;radius 0.2,latitude 45.522794;longitude -73.61987;radius 0.1,latitude 45.483396;longitude -73.869284;radius 0.2,latitude 45.650611;longitude -73.498141;radius 0.3,latitude 49.186491;longitude -68.2625;radius 0.3,latitude 45.763453;longitude -73.433744;radius 0.3,latitude 46.01533;longitude -73.148862;radius 0.2,latitude 48.43258;longitude -68.523943;radius 0.2,latitude 48.44817819725088;longitude -68.52775903478683;radius 0.2,latitude 47.827058;longitude -69.538705;radius 0.2,latitude 47.82908497801168;longitude -69.53710054456056;radius 0.1,latitude 48.64978243990569;longitude -72.45858296440719;radius 0.2,latitude 45.560529;longitude -73.577247;radius 0.1,latitude 45.559474;longitude -73.583278;radius 0.1,latitude 45.55704866277168;longitude -73.58188653756353;radius 0.2,latitude 48.22889238383965;longitude -79.0071441923601;radius 0.1,latitude 45.422695;longitude -71.877789;radius 0.3,latitude 45.410284509731866;longitude -71.88633495394937;radius 0.3,latitude 45.49434907846978;longitude -73.5626867937252;radius 0.3,latitude 45.477887;longitude -73.587373;radius 0.2,latitude 45.643859;longitude -72.953593;radius 0.2,latitude 45.617841341058295;longitude -72.9706923748566;radius 0.7,latitude 45.2974900777329;longitude -73.26896982360213;radius 0.3,latitude 45.302199;longitude -73.25696;radius 0.1,latitude 45.33306;longitude -73.276769;radius 0.2,latitude 45.779602;longitude -73.999315;radius 0.2,latitude 45.77038;longitude -74.03122;radius 0.2,latitude 45.496898;longitude -73.703015;radius 0.1,latitude 45.506471;longitude -73.703333;radius 0.2,latitude 45.506029;longitude -73.554723;radius 0.1,latitude 45.517761;longitude -73.568756;radius 0.1,latitude 45.514427;longitude -73.566167;radius 0.1,latitude 45.529709;longitude -73.557247;radius 0.2,latitude 45.587835;longitude -73.738079;radius 0.1,latitude 45.60417795272721;longitude -73.78349951422567;radius 0.3,latitude 45.400015;longitude -71.898096;radius 0.1,latitude 45.535175;longitude -73.464779;radius 0.3,latitude 45.535943;longitude -73.493944;radius 0.3,latitude 46.796375;longitude -71.233402;radius 0.1,latitude 46.811492;longitude -71.217016;radius 0.1,latitude 46.813874;longitude -71.222665;radius 0.1,latitude 46.805341;longitude -71.252259;radius 0.1,latitude 46.814032;longitude -71.206478;radius 0.1,latitude 46.816956;longitude -71.236186;radius 0.2,latitude 46.79328292148;longitude -71.26383766125663;radius 0.3,latitude 45.720901;longitude -73.705654;radius 0.3,latitude 45.723112;longitude -73.704609;radius 0.1,latitude 46.359278;longitude -72.567919;radius 0.1,latitude 45.522531495768874;longitude -73.42039099635215;radius 0.1,latitude 46.821008;longitude -71.248678;radius 0.1,latitude 46.818821;longitude -71.251406;radius 0.1,latitude 45.393752;longitude -74.028078;radius 0.3,latitude 45.576265;longitude -73.305768;radius 0.1,latitude 45.48091;longitude -73.611945;radius 0.2,latitude 45.489341;longitude -73.58711;radius 0.2,latitude 45.495312416143776;longitude -73.5784162578168;radius 0.2,latitude 45.496874;longitude -73.578113;radius 0.2,latitude 45.50728;longitude -73.568271;radius 0.1,latitude 45.509540569478276;longitude -73.56940329153406;radius 0.1,latitude 45.50971594705797;longitude -73.5817794581163;radius 0.3",,,,,,,,,,Provided by Advertiser,fr,,,,
839a3a1769342728d0c52a60cb15698675abc08e0ed898fe473677beff5a5dd1,https://www.snap.com/political-ads/asset/b2958141734143fe9068bfcc188b7d9c64c30cd65b301c75e6f5f3068fdf00f4?mediaType=mp4,USD,305,1492,2022/11/01 17:38:35Z,2022/11/08 23:59:00Z,BerlinRosen,"15 Maiden Lane #16,New York,10038,US",,United We Dream Action,,,,,,18-35,united states,Texas,,,,,,,,,,,,"Advocates & Activists,Mexican Food Shoppers,nln_7169,Latin Music Fans",,Provided by Advertiser,es,"Household Income: Under $50000,Household Income: $50000 - $99999",,,
774ae107904171a323211ad14922e679c7b86dbeb9e14f92c42416d7c07752af,https://www.snap.com/political-ads/asset/59b4b44dfc67baef4c66e8fe1f381cd0847d7d2b7030b601bf81aa638719fc9f?mediaType=png,USD,146,3932,2022/11/02 17:31:19Z,2022/11/09 05:59:00Z,Veracity Media,US,Al Stirpe,Citizens for Al Stirpe,,,,,,18+,united states,,,,,,,,,"13027,13041,13029,13090,13039,13212,13088,13057,13082,13066,13104,13078,13063,13158,13084,13159",,,,,,Provided by Advertiser,,,,,
7bbf2dd2027a612135d4d9ac9b2eac2232b8777a883e81ff2d8bc3d7af56053c,https://www.snap.com/political-ads/asset/2abe96df3dce8d63bce182f68f8736a9abdccd9c31a63d219d2c84e0f8451175?mediaType=png,CAD,7,475,2022/09/27 15:36:51Z,2022/09/29 22:00:00Z,Cossette Media Inc,"P.O. Box. 11613, Succ. Centre-ville,Montreal,H3C5V9,CA",BVEE,Élection Québec,,,,,,18+,canada,,,,,"latitude 46.78094190346454;longitude -71.27570860053393;radius 1.2,latitude 45.503234500000005;longitude -73.6161915;radius 0.83,latitude 48.41898540569562;longitude -71.05210164335934;radius 0.46,latitude 45.905751;longitude -72.466871;radius 0.5,latitude 45.558723;longitude -73.720895;radius 0.5,latitude 45.525335;longitude -73.522688;radius 0.5,latitude 48.452869;longitude -68.512667;radius 0.5,latitude 45.364365;longitude -71.845291;radius 1.0,latitude 45.774787111284695;longitude -74.00303108090974;radius 0.2,latitude 45.378801;longitude -71.9276185;radius 1.0,latitude 46.350188;longitude -72.575704;radius 1.0,latitude 45.50463675;longitude -73.5763445;radius 0.5,latitude 46.813439;longitude -71.22535;radius 0.1,latitude 48.093045;longitude -77.787959;radius 0.5,latitude 48.099359510148275;longitude -77.78560610535139;radius 0.2,latitude 45.53718572536292;longitude -73.67529078863983;radius 0.4,latitude 45.512027;longitude -73.6721235;radius 0.5,latitude 45.516475949902286;longitude -73.676269631937;radius 0.3,latitude 45.60205;longitude -73.541673;radius 0.3,latitude 45.639045;longitude -74.350732;radius 0.5,latitude 46.061593;longitude -71.943022;radius 0.7,latitude 46.1310090465565;longitude -70.66125097057024;radius 0.7,latitude 45.25231407066326;longitude -74.13281945417003;radius 0.3,latitude 45.207984145453025;longitude -72.77192851973453;radius 0.7,latitude 46.379239;longitude -72.523315;radius 0.5,latitude 45.48241005090486;longitude -75.68398698154286;radius 0.3,latitude 46.863819;longitude -71.25589;radius 0.3,latitude 46.86134;longitude -71.261717;radius 0.4,latitude 45.344527;longitude -73.76787;radius 0.3,latitude 45.361971;longitude -73.732479;radius 0.1,latitude 46.836284;longitude -71.344867;radius 0.1,latitude 48.42315;longitude -71.052158;radius 0.3,latitude 48.420308;longitude -71.061953;radius 0.1,latitude 47.36756290255897;longitude -70.04052391059727;radius 0.1,latitude 45.488967;longitude -73.641429;radius 0.1,latitude 45.882114;longitude -72.49141;radius 0.1,latitude 50.227074;longitude -66.354666;radius 0.5,latitude 50.222464;longitude -66.363319;radius 0.1,latitude 48.834178;longitude -64.484948;radius 0.4,latitude 45.3992235597224;longitude -72.72999868671795;radius 0.2,latitude 45.380672;longitude -72.745186;radius 0.2,latitude 45.642461;longitude -73.842063;radius 0.5,latitude 45.550841;longitude -73.5543;radius 0.3,latitude 45.447611;longitude -75.736732;radius 0.1,latitude 45.4517;longitude -75.764789;radius 0.6,latitude 45.422472;longitude -75.738186;radius 0.4,latitude 45.428426;longitude -75.738307;radius 0.3,latitude 45.459292;longitude -75.769802;radius 0.4,latitude 45.40383;longitude -73.94322;radius 0.5,latitude 46.829931;longitude -71.227765;radius 0.3,latitude 46.786704;longitude -71.286959;radius 0.4,latitude 45.877622;longitude -72.501914;radius 0.2,latitude 45.87392496626654;longitude -72.50275733025128;radius 0.5,latitude 46.032397;longitude -73.421298;radius 0.5,latitude 46.02699;longitude -73.435402;radius 0.3,latitude 46.035837;longitude -73.457556;radius 0.5,latitude 48.41763;longitude -71.223274;radius 0.3,latitude 48.405822;longitude -71.247736;radius 0.3,latitude 46.558811;longitude -75.505422;radius 0.1,latitude 46.560616;longitude -75.507747;radius 0.1,latitude 48.545072;longitude -71.654551;radius 0.4,latitude 45.615831;longitude -73.609348;radius 0.7,latitude 45.493857;longitude -73.5087;radius 0.2,latitude 45.516351;longitude -73.52039;radius 0.2,latitude 45.40369;longitude -73.50457;radius 0.1,latitude 45.828739;longitude -73.420872;radius 0.3,latitude 45.530588;longitude -73.621045;radius 0.1,latitude 45.57175382011434;longitude -73.70268734630666;radius 0.2,latitude 46.574297;longitude -72.734012;radius 0.3,latitude 46.564126;longitude -72.7528;radius 0.3,latitude 45.711242;longitude -73.941883;radius 0.4,latitude 46.81799272408378;longitude -71.15064320430564;radius 0.4,latitude 46.80343488859958;longitude -71.17297825692857;radius 0.1,latitude 46.734431123665104;longitude -71.2669357230891;radius 0.1,latitude 46.79285299433772;longitude -71.16162515353274;radius 0.1,latitude 46.098457;longitude -71.324492;radius 0.3,latitude 46.736868;longitude -71.399553;radius 0.2,latitude 45.422806;longitude -73.61201;radius 0.1,latitude 45.436573;longitude -73.605819;radius 0.5,latitude 45.442041;longitude -73.711948;radius 0.2,latitude 48.840704;longitude -67.497451;radius 0.2,latitude 45.550873;longitude -73.632807;radius 0.2,latitude 45.5517595;longitude -73.6423275;radius 0.3,latitude 45.540622;longitude -73.578495;radius 0.2,latitude 45.530087;longitude -73.593674;radius 0.2,latitude 45.523793;longitude -73.586381;radius 0.1,latitude 45.599815;longitude -73.65253;radius 0.2,latitude 45.522794;longitude -73.61987;radius 0.1,latitude 45.483396;longitude -73.869284;radius 0.2,latitude 45.650611;longitude -73.498141;radius 0.3,latitude 49.186491;longitude -68.2625;radius 0.3,latitude 45.763453;longitude -73.433744;radius 0.3,latitude 46.01533;longitude -73.148862;radius 0.2,latitude 48.43258;longitude -68.523943;radius 0.2,latitude 48.44817819725088;longitude -68.52775903478683;radius 0.2,latitude 47.827058;longitude -69.538705;radius 0.2,latitude 47.82908497801168;longitude -69.53710054456056;radius 0.1,latitude 48.64978243990569;longitude -72.45858296440719;radius 0.2,latitude 45.560529;longitude -73.577247;radius 0.1,latitude 45.559474;longitude -73.583278;radius 0.1,latitude 45.55704866277168;longitude -73.58188653756353;radius 0.2,latitude 48.22889238383965;longitude -79.0071441923601;radius 0.1,latitude 45.422695;longitude -71.877789;radius 0.3,latitude 45.410284509731866;longitude -71.88633495394937;radius 0.3,latitude 45.49434907846978;longitude -73.5626867937252;radius 0.3,latitude 45.477887;longitude -73.587373;radius 0.2,latitude 45.643859;longitude -72.953593;radius 0.2,latitude 45.617841341058295;longitude -72.9706923748566;radius 0.7,latitude 45.2974900777329;longitude -73.26896982360213;radius 0.3,latitude 45.302199;longitude -73.25696;radius 0.1,latitude 45.33306;longitude -73.276769;radius 0.2,latitude 45.779602;longitude -73.999315;radius 0.2,latitude 45.77038;longitude -74.03122;radius 0.2,latitude 45.496898;longitude -73.703015;radius 0.1,latitude 45.506471;longitude -73.703333;radius 0.2,latitude 45.506029;longitude -73.554723;radius 0.1,latitude 45.517761;longitude -73.568756;radius 0.1,latitude 45.514427;longitude -73.566167;radius 0.1,latitude 45.529709;longitude -73.557247;radius 0.2,latitude 45.587835;longitude -73.738079;radius 0.1,latitude 45.60417795272721;longitude -73.78349951422567;radius 0.3,latitude 45.400015;longitude -71.898096;radius 0.1,latitude 45.535175;longitude -73.464779;radius 0.3,latitude 45.535943;longitude -73.493944;radius 0.3,latitude 46.796375;longitude -71.233402;radius 0.1,latitude 46.811492;longitude -71.217016;radius 0.1,latitude 46.813874;longitude -71.222665;radius 0.1,latitude 46.805341;longitude -71.252259;radius 0.1,latitude 46.814032;longitude -71.206478;radius 0.1,latitude 46.816956;longitude -71.236186;radius 0.2,latitude 46.79328292148;longitude -71.26383766125663;radius 0.3,latitude 45.720901;longitude -73.705654;radius 0.3,latitude 45.723112;longitude -73.704609;radius 0.1,latitude 46.359278;longitude -72.567919;radius 0.1,latitude 45.522531495768874;longitude -73.42039099635215;radius 0.1,latitude 46.821008;longitude -71.248678;radius 0.1,latitude 46.818821;longitude -71.251406;radius 0.1,latitude 45.393752;longitude -74.028078;radius 0.3,latitude 45.576265;longitude -73.305768;radius 0.1,latitude 45.48091;longitude -73.611945;radius 0.2,latitude 45.489341;longitude -73.58711;radius 0.2,latitude 45.495312416143776;longitude -73.5784162578168;radius 0.2,latitude 45.496874;longitude -73.578113;radius 0.2,latitude 45.50728;longitude -73.568271;radius 0.1,latitude 45.509540569478276;longitude -73.56940329153406;radius 0.1,latitude 45.50971594705797;longitude -73.5817794581163;radius 0.3",,,,,,,,,,Provided by Advertiser,fr,,,,
f688ca935626783c86512f7d80e0a0addbd024d97ad1cba6894db24c7fb51e89,https://www.snap.com/political-ads/asset/65a9be89a8a838adb06231836c169015e0b726f0276aeabf300edc893846a026?mediaType=png,USD,18,11305,2022/09/11 20:51:52Z,2022/09/25 20:59:00Z,BlueAce,KW,Ahmad Abdulaziz Alsadoun,Ahmad Abdulaziz Alsadoun,,,,,,,kuwait,"Hawalli,Al Kuwayt",,,,,,,,,,,,,,Provided by Advertiser,"ar,en",,,,
f27092eb38fd2b8afd2801cc46ba26deadf47cb2e52817de720ec7e2d85de88b,https://www.snap.com/political-ads/asset/e079a3f93e1075a8265f419e6056458b4e3e59feadfd9cf7d6c8fcdf04e171b8?mediaType=mp4,SEK,612,441,2022/08/01 05:00:44Z,2022/08/07 21:59:00Z,Reform Society,"Kungsgatan 18,Stockholm,111 35,SE",Hands off,RFSU,,,,,,18+,sweden,Stockholms Lan,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://handsoff.rfsu.se/
